4nKvf,3rk2r/1p1q1pp1/p3p3/2P2n2/1P1p1B2/3Q2Pb/P3BPNK/R4R2 w k - 0 25,f1e1 d7d5 f2f3 g7g5,2684,104,88,443,advantage middlegame short,https://lichess.org/oNQi42SV#49
4nYcu,1B6/5p2/1K6/5kpp/8/7P/8/8 w - - 0 48,b6c5 f5e4 c5d6 f7f5 d6e6 f5f4 e6f6 f4f3 b8g3 h5h4,2636,92,84,404,bishopEndgame crushing endgame quietMove veryLong,https://lichess.org/pd1mgJgy#95
4nbl4,4r2k/pp4pp/2p5/3n1p1q/2PP1P2/5R2/PP1Qr1PP/R4NK1 w - - 1 25,d2a5 h5g4 f1g3 d5e3 f3e3 e2e3,2688,96,70,75,advantage long middlegame,https://lichess.org/hkNz5HhI#49
4neYF,5rk1/8/3q1p1Q/p1N2R2/1pPrP1PP/8/6K1/8 b - - 0 33,d4d2 g2f1 f8f7 f5h5 f7g7 e4e5 d2f2 f1e1 f2f1 e1f1 d6d1 f1f2,2676,95,73,91,advantage defensiveMove endgame quietMove veryLong,https://lichess.org/KDB0QrDq/black#66
4np9U,k4B1r/pp4Qp/5n2/1Pp5/K2pP3/P2q4/8/2R5 b - - 1 27,a7a6 c1c5 a8a7 g7f6,2697,115,91,922,advantage endgame short,https://lichess.org/yjq2FIO5/black#54
4nt2Y,r4r2/1pRb4/5n1k/1P1p3p/3q2p1/6Q1/5NPP/2R2BK1 w - - 2 41,c7b7 f6e4 c1d1 d4c5 d1d5 c5d5,2675,89,84,195,crushing long middlegame,https://lichess.org/9C5nJN4o#81
4nycX,4r2k/2p3qp/p1n3r1/5b2/1p3B1Q/4p3/PPR2PP1/4RBK1 w - - 0 31,e1e3 e8g8 f4g3 f5c2,2744,109,92,287,advantage middlegame quietMove short,https://lichess.org/o2B9SKnp#61
4o4Cx,r7/1bqnbpk1/p3pp2/1pp5/2pPN2P/4P2B/PPQN1P2/1K5R b - - 1 20,g7h8 c2d1 d7f8 h1g1 b7e4 d2e4,2630,93,85,219,advantage long middlegame quietMove superGM,https://lichess.org/3jR4QaKy/black#40
4oFG1,6k1/1b6/1q2p1p1/3nP3/ppr5/8/PP3PBP/R1BQ2K1 w - - 0 29,d1d3 c4g4 d3h3 b6d4,2683,88,97,251,crushing middlegame short,https://lichess.org/PdTfXDJh#57
4oOeF,2r5/3k1p2/3Pp1p1/p4n1p/4qB2/8/1Q3PPP/3R2K1 b - - 0 36,e4b4 b2f6 b4f4 f6f7 d7c6 d6d7 c8d8 f7f6 d8d7 f6c3 c6b5 d1d7,2626,92,83,75,advancedPawn crushing deflection endgame pin sacrifice veryLong,https://lichess.org/0ZlXuQGF/black#72
4ooxv,r6r/1pp3k1/5p2/pP1p4/3Pn1q1/1Q2PN2/1P3PP1/R2R2K1 w - - 0 30,b3d5 h8h3 d5b7 a8h8,2634,109,68,55,clearance crushing defensiveMove middlegame pin short,https://lichess.org/aE4q0jD1#59
4p7L8,Q7/6rk/5p2/p4P2/3p4/PP4q1/6P1/6RK w - - 0 37,g1c1 g7g4 a8f3 g4h4 h1g1 g3h2 g1f2 h4f4,2612,85,97,293,crushing endgame pin quietMove veryLong,https://lichess.org/aIGZr685#73
4pAwD,r4rk1/1pp2p2/p2p1Q2/4p3/2B1Pb2/PKPPn3/1P3R1P/3b2NR w - - 8 22,b3b4 a6a5 b4b5 a8a6 b2b3 d1b3,2686,88,94,305,clearance crushing long middlegame quietMove,https://lichess.org/saSHKThi#43
4pBHI,2r2k1r/pp3pb1/3p2p1/1Q2p3/NB1PN1pq/1P6/P4PP1/1R3RK1 w - - 1 21,b4d6 f8g8 f2f3 h4h2 g1f2 g4f3,2740,99,94,106,advantage long middlegame pin,https://lichess.org/uafveFsa#41
4pEPZ,4r1k1/1R1N2pp/p7/8/3P4/3n1PK1/1p4PP/8 w - - 0 36,d7e5 e8e5 d4e5 a6a5 e5e6 g8f8 g3g4 d3b4,2684,86,76,132,crushing defensiveMove endgame quietMove sacrifice veryLong,https://lichess.org/iJcdjCE4#71
4pG4R,2b2r1k/Q5b1/3R4/1P2p1q1/P3Pn1p/5pP1/5P1P/1R3NKB w - - 2 30,f1e3 f4e2 g1f1 h4g3 h1f3 e2d4,2718,95,88,108,crushing kingsideAttack long middlegame,https://lichess.org/UBuTNuBq#59
4pSxo,2k4r/3RR1p1/2p2p2/P5p1/1B3b2/P7/r5PP/6K1 w - - 0 31,a5a6 f4h2 g1f1 h2d6 e7e8 h8e8,2650,110,91,645,crushing endgame long master masterVsMaster,https://lichess.org/1lxHw9RU#61
4pZGM,3Q4/rB4p1/4pk1p/4n3/8/p5PP/1q6/6NK b - - 6 43,f6f5 d8f8 e5f7 f8f7 b2f6 g3g4 f5f4 f7c7 f4g5 c7c5,2755,101,86,495,crushing endgame veryLong,https://lichess.org/yLxn1zNM/black#86
4pdRS,r5k1/pp3rbp/1q1p3B/2n1p3/4p1QP/2N5/PPP2PP1/R3R1K1 w - - 4 20,c3e4 c5e4 e1e4 d6d5 e4e5 b6h6,2680,84,97,148,advantage discoveredAttack long middlegame,https://lichess.org/AEdvgnVn#39
4pfmo,5nk1/r6p/6p1/1NPpP3/3Q4/4P3/q5PP/1R4K1 w - - 3 30,b1b2 a2a1 g1f2 a7f7 f2g3 a1e1 g3h3 g6g5,2739,94,76,245,crushing defensiveMove endgame veryLong,https://lichess.org/i6xTehKK#59
4pgBm,8/8/8/7p/p2n4/2k1K3/6PP/2B5 w - - 4 46,h2h3 d4b5 c1d2 c3b3 e3d3 a4a3,2606,175,52,6,crushing defensiveMove endgame long quietMove,https://lichess.org/Yh1pvOfX#91
4pgOw,r3k1r1/3b1p2/p3pBpp/3pPn2/P1pq3P/8/4BP1P/1R2Q1RK b q - 1 25,d7a4 e1a5 a4b5 b1b5 d4e4 g1g2,2693,105,91,244,advantage long middlegame,https://lichess.org/LFDdFAIH/black#50
4piWA,r4r2/p4pkp/1p5B/2p2q2/7Q/8/P4PPP/4R1K1 b - - 7 23,g7g6 g2g4 f5d5 h6f4,2606,158,-14,9,crushing defensiveMove endgame short,https://lichess.org/0Wjil6JZ/black#46
4pkVk,2r1r1k1/5ppp/p4P2/1pq1P3/3R4/3Q4/PpP4P/1K2R3 b - - 2 28,h7h6 d4g4 g7g5 e5e6,2618,88,71,72,crushing endgame master short,https://lichess.org/MIBpvs1D/black#56
4pqwM,2r2rk1/3nbppp/1p6/p2q4/2NPp3/PQR1P3/1B3PPP/5RK1 w - - 3 23,c4b6 d7b6 b3b6 c8b8 b6c7 b8b7 c7c6 d5c6 c3c6 b7b2,2637,250,28,14,advantage fork middlegame veryLong,https://lichess.org/YDfOH4pN#45
4putf,8/4P3/4N1bp/pp2K3/2p3k1/2P5/1P6/8 b - - 3 43,h6h5 e5f6 g6e8 e6c7 e8c6 f6e6 b5b4 c7d5,2686,92,70,92,advantage endgame veryLong,https://lichess.org/WIPSAdlz/black#86
4q19v,8/8/4p1p1/7p/1P3P1P/2rRK1k1/8/8 b - - 1 48,c3d3 e3d3 g3f4 d3c4 f4e5 c4c5 g6g5 b4b5 g5g4 b5b6 e5e4 b6b7,2603,85,81,166,advancedPawn crushing endgame quietMove veryLong,https://lichess.org/E6AxwMrG/black#96
4qFMy,8/8/p1k1K1p1/1p5p/1B3p1P/8/P7/8 w - - 0 42,e6f6 f4f3 b4e1 b5b4 f6g6 a6a5 g6f5 c6b5 e1f2 b5a4 f5f4 a4a3 f4f3 a3a2,2787,99,85,959,bishopEndgame crushing endgame quietMove veryLong,https://lichess.org/ifMNfnD9#83
4qL7B,3r1k2/3P1q2/B7/p7/Pp1RQ2p/1b1K3P/5rP1/4R3 w - - 0 37,a6c4 b3c4 d3e3 f2f6 e4h4 d8d7 h4h8 f8e7 e3d2 c4e6,2649,95,84,178,crushing middlegame quietMove veryLong,https://lichess.org/9Fstzi4e#73
4qR7Y,r5rk/1b3p1p/p3pp2/1p5q/8/1P1PRN2/1PPQ1PPP/R5K1 w - - 6 21,g1h1 g8g2 h1g2 h5g5 g2f1 b7f3 d2c1 g5g2,2799,102,89,597,attraction crushing deflection kingsideAttack middlegame pin sacrifice veryLong,https://lichess.org/IBTVyiTY#41
4qSGR,8/7p/3p4/4p2P/ppk1K3/5P2/P2B4/8 w - - 0 37,f3f4 e5f4 d2f4 b4b3 a2b3 a4b3 f4c1 d6d5 e4e5 d5d4,2667,86,85,236,bishopEndgame crushing defensiveMove endgame master veryLong,https://lichess.org/90TdudmV#73
4qdhT,8/5p2/p3k3/5P2/1p2K2p/1P5P/P7/8 b - - 0 42,e6f6 e4f4 f6g7 f4e5 g7h7 e5f6 h7h6 f6f7,2750,116,91,274,crushing endgame pawnEndgame veryLong zugzwang,https://lichess.org/wgymFRpT/black#84
4qfFc,r1b1k2r/5pp1/7p/5P1Q/Pp6/3N4/2q3PP/R4RK1 b kq - 0 21,c2d3 f1e1 e8f8 a1d1 g7g6 h5h4,2620,88,85,276,advantage long middlegame,https://lichess.org/F3s4ig7O/black#42
4qo0u,8/3kp3/6pp/8/5p2/5K2/P5PP/8 b - - 1 39,e7e5 f3e4 d7d6 a2a4 g6g5 e4f5 h6h5 f5g5,2679,93,96,180,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/83RRY8Jb/black#78
4qqGv,8/6K1/3b1p2/3kp2P/6P1/5P2/8/8 b - - 2 57,d5e6 h5h6 f6f5 g7g6 f5g4 h6h7,2703,84,82,147,advancedPawn bishopEndgame crushing endgame long,https://lichess.org/qY1thZT2/black#114
4qtG3,2kr1b1r/pp2pppp/1q3n2/1N2Q3/N7/8/PPP2PPP/R3K2R b KQ - 2 13,b6a5 b2b4 a5b4 a4c3,2785,119,91,446,advantage defensiveMove middlegame short,https://lichess.org/yAk0ANHk/black#26
4r1U0,4r1k1/1r4Bp/4p1pP/3bQ3/p1pPp3/PqP1P1R1/1P1R1PP1/1K6 w - - 20 39,e5f6 b3c3 g3g6 c3d2 g7f8 h7g6 f6g6 g8f8,2671,81,82,154,crushing middlegame pin veryLong,https://lichess.org/dEH8skei#77
4r3ux,2r2rk1/pQ3ppp/4pn2/q2p4/1b1P1BP1/2NbPP2/PP2N2P/R4RK1 w - - 3 16,f1d1 d3a6 b7a7 f8d8 a2a3 b4c3 e2c3 d8d7 b2b4 d7a7,2623,78,92,121,advantage middlegame quietMove trappedPiece veryLong,https://lichess.org/ztvIa8WQ#31
4r7rq,3k4/p2r2n1/1p2p3/1P1pPp2/P2P2p1/2R3PP/4B1K1/8 b - - 0 36,d7c7 c3c7 g4h3 g2h3 d8c7 h3h4 c7d8 e2h5 f5f4 g3g4,2683,113,89,108,crushing defensiveMove endgame master quietMove veryLong,https://lichess.org/YkSEZSPL/black#72
4rBRt,8/5p2/1k6/4PP2/2Pp2pp/8/4K2P/8 b - - 0 40,b6c5 f5f6 g4g3 h2g3 h4h3 e5e6 h3h2 e6f7 h2h1q f7f8q,2607,92,100,50,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/JV3yDCRM/black#80
4rCpO,3r3k/pp4pp/2p1Q3/2NnP3/5r2/8/PBq2PPP/R3R1K1 w - - 3 31,b2a3 f4f2 e6g4 d5f4 g1h1 h7h5 g4f4 f2f4,2669,92,77,57,crushing middlegame veryLong,https://lichess.org/rRfe548a#61
4rILs,6N1/pK6/Pb2kp2/8/6P1/8/8/8 b - - 9 50,e6e5 g8e7 b6c5 e7c8 e5d5 c8a7,2641,89,85,115,crushing endgame long quietMove,https://lichess.org/lE0eB4bM/black#100
4rPgr,2r3k1/1r3ppp/b1N2b2/8/5P2/2P3P1/PP3R1P/RN4K1 w - - 5 23,c6b4 b7b4 c3b4 c8c1 g1g2 a6b7,2651,82,94,339,advantage long middlegame sacrifice,https://lichess.org/ZiiECFMy#45
4refA,7r/R1pk3p/4p3/2P2pq1/3Pb1pN/2Q3P1/5P1K/8 b - - 1 31,f5f4 c5c6 e4c6 d4d5 g5d5 c3g7 d7e8 g7h8,2684,86,87,125,clearance crushing endgame fork sacrifice veryLong,https://lichess.org/QCrObj8A/black#62
4rsLD,k1b4r/2P1q1pp/p7/Q3pp2/1r2P3/2R5/PP3PPP/5RK1 b - - 0 29,c8b7 f1d1 h8c8 c3c6 a8a7 d1d6 c8c7 a5c7 e7c7 c6c7,2652,95,77,133,advantage middlegame pin quietMove veryLong,https://lichess.org/jXXmtC0H/black#58
4s1Ph,R6R/3r4/P2p2k1/2p1p3/1p6/1P1P1rp1/1KP5/8 b - - 0 45,g3g2 a6a7 d7g7 a8g8,2623,112,91,740,advancedPawn advantage endgame pin rookEndgame short,https://lichess.org/WTbaIdI4/black#90
4s76r,r7/4bk1p/p1R4Q/1p1q4/3PB2P/5b2/PP6/4R2K w - - 3 32,h1g1 f3e4 h6f4 e4f5 e1e7 f7e7 c6c7 f5d7,2620,95,89,96,advantage defensiveMove middlegame veryLong,https://lichess.org/dN7nWRYc#63
4sBfX,6r1/8/8/4R3/5rP1/3p1P2/3k2K1/5R2 w - - 2 48,e5e4 f4e4 f3e4 d2e2 f1f2 e2e3,2671,96,89,99,crushing endgame long rookEndgame,https://lichess.org/Ay3LLWCp#95
4sMJ7,6r1/p2b1kr1/n1p1p2R/1pPpPp2/1q1P3b/1P1BP3/P2N1KP1/3Q3R w - - 0 23,h1h4 g7g2 f2e1 b4c3 h4h2 g2g1,2787,99,81,213,advantage long middlegame,https://lichess.org/NClNknuy#45
4sNGH,r3k1r1/pp2npbp/3Q4/8/4PP2/3B3b/PqPB2PP/1R3RK1 b q - 2 18,b2a2 b1b7 a2e6 b7e7 e6e7 d6c6 h3d7 c6a8,2689,86,88,407,crushing fork middlegame veryLong,https://lichess.org/j3UpZ0RK/black#36
4sP5y,3rr3/pp2kp2/2p1b3/4N1Q1/3P4/7P/1qB2PP1/2R3K1 b - - 6 27,e7d6 g5f4 d6e7 c1b1 b2b1 c2b1,2747,110,91,348,crushing long middlegame,https://lichess.org/0RSsdX8R/black#54
4sWFX,2k5/8/1K2nppp/P3P3/5PP1/8/7P/8 b - - 0 46,f6e5 f4e5 e6c7 b6c6,2727,116,91,677,advantage endgame knightEndgame short,https://lichess.org/YjQuRgFe/black#92
4sYGQ,r1b2rk1/1p3p1p/pq2pbp1/3p4/3N4/2PB4/PPQ5/1K4RR b - - 3 24,e6e5 c2h2 f8e8 h2h7 g8f8 d3g6,2665,82,86,173,crushing kingsideAttack long middlegame,https://lichess.org/9CRIlNfz/black#48
4sdeR,6k1/3bppbp/3p2p1/pNqP3n/P1pNP3/4BP2/6PP/1Q5K b - - 4 23,d7b5 d4c2 c5c8 a4b5,2610,112,89,894,advantage middlegame quietMove short,https://lichess.org/wunGx7Ey/black#46
4snQ3,2krr3/1p2b1p1/p1n1b2p/2pq1p2/P4B1P/2P1Q3/1P1NBPP1/1R2K2R w K - 4 21,e2c4 d5d2 e3d2 e6c4,2655,87,93,471,crushing discoveredAttack master masterVsMaster middlegame sacrifice short,https://lichess.org/a4LbkaVj#41
4spM9,r1b1k3/pp3p1r/3p3p/4P3/4P3/2QB4/PPKB1nq1/R4R2 b q - 6 23,f2e4 f1g1 g2g1 a1g1 e4c3 g1g8 e8e7 c2c3,2665,103,83,209,advantage intermezzo middlegame sacrifice veryLong,https://lichess.org/MxRf7ZEI/black#46
4srS0,6k1/5pp1/4p1bp/3pP3/Pqr4P/4Q1P1/3R1P2/4R1K1 w - - 0 34,e1e2 d5d4 e3f3 d4d3,2720,86,96,167,crushing endgame master short,https://lichess.org/eyBX5csp#67
4swF4,3q1r2/2rbpP1k/3p3b/2p3pQ/1p2P2P/1B1P4/PP4P1/2R2RK1 b - - 0 23,e7e6 e4e5 d6e5 c1c4 e5e4 c4e4,2679,91,87,88,crushing long middlegame,https://lichess.org/NQjSBvUn/black#46
4tYAw,r3k1r1/ppp1qp1Q/2n1bp1p/4p3/2p4N/P3P1P1/P4PBP/R2R2K1 b q - 3 15,e7f8 h7b1 f8c5 b1b7,2628,86,77,157,advantage middlegame short,https://lichess.org/rvSnNUNQ/black#30
4tayz,r1br2k1/5p1p/p3p1pQ/1pN1R2n/3P2N1/P4qP1/1P3P1P/3R2K1 w - - 6 27,e5h5 f3g4 h5h4 g4d1 g1g2 d8d5 h6h7 g8f8 h4f4 d5f5,2685,87,88,75,advantage hangingPiece middlegame veryLong,https://lichess.org/ysAf94Xp#53
4tcYN,8/5k2/5p2/6pP/p2pr1P1/P2R2K1/8/8 b - - 7 53,e4e3 d3e3 d4e3 g3f3 f7e6 f3e2,2601,123,-39,23,crushing endgame long rookEndgame,https://lichess.org/c9CARTpx/black#106
4tcdM,1Rr5/7p/4kQ2/4P3/2r5/2P5/P3qPPP/6K1 b - - 2 29,e6d5 f6f7 d5e4 f7h7,2672,112,91,301,crushing endgame short,https://lichess.org/lo4oYUVb/black#58
4tejn,3RN3/1p3p2/pr2b1kp/4rp2/P1p1N3/5P2/6PP/3R3K w - - 2 34,e4f6 c4c3 h2h4 c3c2 f3f4 h6h5 f4e5 b6b1 d1b1 c2b1q,2781,111,89,746,advancedPawn crushing middlegame promotion quietMove sacrifice veryLong,https://lichess.org/ZDJJcedN#67
4theP,r1b1qrk1/np3pbp/3p2p1/p7/8/1PN2P2/PBPQ2PP/2KR2NR w - - 0 14,d2d6 g7c3 b2c3 a7b5 d6d2 b5c3,2686,90,87,213,crushing fork long opening,https://lichess.org/AHvKFedK#27
4tolG,8/8/2k1pP2/3p2P1/3P1KP1/8/8/4r3 b - - 4 43,c6d6 g5g6 e6e5 f4f5 e1f1 f5g5 d6e6 d4e5 f1e1 g5h6,2753,97,98,107,crushing defensiveMove endgame rookEndgame veryLong,https://lichess.org/wibQw9RU/black#86
4tpJW,8/8/8/4n3/5N2/K1k1p3/P7/8 w - - 0 73,a3a4 c3d2 a4b5 e5d3,2658,101,86,235,crushing endgame knightEndgame short,https://lichess.org/YRkJvALQ#145
4ttMu,r4rk1/p7/Qbp1qp1p/n3N1p1/BP1Pn1b1/2P5/P4PPP/RN2K2R w KQ - 0 18,b4a5 e4c5 a5b6 c5a6,2729,88,92,566,advantage middlegame short,https://lichess.org/ATFdum47#35
4tuRe,r6k/3b4/3N4/2pP2Qp/1p4nP/p3p3/PqPK2R1/5R2 w - - 0 32,d2d1 g4f2 f1f2 b2d4 d1e1 e3f2 g2f2 d4a1,2612,88,47,53,advancedPawn attackingF2F7 crushing intermezzo middlegame sacrifice veryLong,https://lichess.org/UjaO4zgg#63
4twvg,1r2r1k1/3n1p1R/3qp1p1/pp1pN3/2nP1P2/P1PB4/1P2Q1PP/4R1K1 b - - 0 21,g8h7 e5f7 d6e7 e2h5 h7g7 h5g6 g7f8 f7g5 e7g7 g5e6 e8e6 g6e6,2662,86,96,148,crushing fork middlegame pin veryLong,https://lichess.org/BiL5K4tt/black#42
4u1bq,8/2R1kp2/rp6/6P1/r3P3/p2R1K2/8/8 b - - 6 57,e7f8 d3d8 f8g7 c7c8 g7g6 d8g8,2724,107,90,169,crushing endgame long master quietMove rookEndgame,https://lichess.org/SAUH4S4v/black#114
4uBMW,6k1/p2q1r1p/1p1p1B1Q/2nPp3/P6R/3P1NP1/2r3P1/6K1 b - - 10 28,c5d3 h4h5 c2c1 g1h2,2735,113,89,1057,crushing defensiveMove middlegame short,https://lichess.org/QhNEWQ0I/black#56
4uC3K,8/8/P7/8/3nk3/3Np3/4K3/8 w - - 2 61,e2e1 e4d3 a6a7 d4f3 e1f1 e3e2 f1g2 e2e1q a7a8q e1g1 g2h3 g1h1 h3g3 h1h4,2704,86,94,207,advancedPawn crushing deflection endgame exposedKing hangingPiece knightEndgame promotion veryLong,https://lichess.org/sWyOCIN5#121
4uMg0,2kr3r/ppp2pp1/2nbpn2/5q1p/2PP4/2N1BN1b/PP2BPP1/R2Q1RK1 w - - 0 12,g2h3 h8h6 f3g5 h6g6,2718,99,87,176,advantage middlegame pin quietMove short,https://lichess.org/F3olgaMd#23
4uQIK,N1N5/1p3k2/p1n1p3/7p/K1B3b1/8/1qPQ2P1/8 w - - 2 40,d2f4 f7e8 a8c7 e8d7 c8b6 b2b6 c4e6 g4e6,2738,103,87,368,crushing defensiveMove middlegame veryLong,https://lichess.org/ab7Sp31D#79
4uQod,8/pp4kp/6p1/q3rp2/1P1Q4/4P3/P4KPP/3R4 b - - 0 32,a5a2 d1d2 a2e6 d4d8,2678,91,92,473,crushing defensiveMove endgame master pin short,https://lichess.org/W4oqHqvo/black#64
4uSLU,2r2rk1/1p2bp2/p4n1p/3ppP2/2q5/2NR4/PP1Q1PPP/3R2K1 b - - 1 20,d5d4 d2h6 f6g4 h6h5 d4c3 d3h3 g8g7 h5h7 g7f6 h7h4 f6f5 h4e7 c4f4 h3f3,2796,115,78,390,advantage deflection kingsideAttack middlegame pin sacrifice skewer veryLong,https://lichess.org/4k1dhkea/black#40
4uSRn,4Q3/pq4bk/3Bn1p1/5b1p/2Ppp2P/P5PN/2P3BK/8 b - - 11 39,b7b6 g2e4 b6d6 e4f5 g6f5 e8e6 d6e6 h3g5 h7g8 g5e6,2619,84,92,262,attraction crushing fork middlegame sacrifice veryLong,https://lichess.org/58Ojspe0/black#78
4utpi,r4k1r/pp4p1/3q1pp1/2bp4/3n4/2N2N2/PPP2P1P/R1BQR1K1 w - - 8 15,f3d4 d6h2 g1f1 h2h3 f1e2 h3g4 d4f3 a8e8,2665,101,85,230,advantage kingsideAttack middlegame veryLong,https://lichess.org/2Qp8TCVy#29
4utqA,r4r1k/ppn3bp/3pq1p1/2p3P1/4BB1P/2PP4/PP1Q3K/R4R2 w - - 4 28,d2g2 f8f4 f1f4 g7e5 a1f1 d6d5 h2g1 e5f4,2685,91,89,114,advantage middlegame pin sacrifice veryLong,https://lichess.org/8vXrwh7N#55
4uxNE,8/8/p2B4/1p2Pk2/1P3b2/5P2/6K1/8 b - - 4 58,f4e5 d6e5 f5e5 g2f2 e5d4 f3f4 d4e4 f2g3,2721,90,87,165,advantage bishopEndgame defensiveMove endgame quietMove veryLong,https://lichess.org/ZoPlQZeq/black#116
4v0WJ,5r2/1p5k/p1pN2pp/4b3/1P2P2q/2PPB2b/1P2QP1P/R3R1K1 w - - 1 25,d6c4 e5h2 g1h2 h3f1 h2g1 f1e2 e1e2 f8f3,2796,105,84,341,crushing discoveredAttack kingsideAttack middlegame sacrifice veryLong,https://lichess.org/LY02itLz#49
4v9oc,5R2/6p1/3K1P1p/p3r3/P4k2/8/8/8 b - - 0 54,g7g5 f8c8 e5f5 c8c4 f4f3 d6e6 f5f6 e6f6,2654,92,85,71,crushing endgame quietMove rookEndgame veryLong,https://lichess.org/JYJu3xZh/black#108
4vTNW,3r2k1/p1P3pp/8/1B3p2/P7/4r2P/3p2P1/3R2K1 b - - 0 39,e3e1 g1f2 d8f8 b5c4 g8h8 d1d2,2693,108,92,594,advantage defensiveMove endgame long,https://lichess.org/hhUc6Kp8/black#78
4vTPJ,r6k/2p3p1/ppb2q1p/3R4/5p2/3P3P/2P2PP1/1R1Q2K1 w - - 4 28,d5h5 g7g6 h5h6 h8g7,2638,98,91,1407,crushing endgame short,https://lichess.org/mu7iv0Kb#55
4vfzo,3r4/pp1r1pkp/2pRb1p1/2P1n3/1P2B2q/P5PP/2Q1NP2/3R2K1 b - - 0 27,h4h3 c2b2 f7f6 e2f4 d7d6 d1d6 d8d6 f4h3,2736,96,90,138,advantage master middlegame pin veryLong,https://lichess.org/UQbd4sef/black#54
4w1Pb,8/8/8/pp5k/2p2p2/P1P5/1P4PK/8 w - - 0 63,h2h3 h5g5 h3h2 g5f5 h2g1 f5e4 g1f2 e4d3,2609,106,90,1003,crushing endgame pawnEndgame veryLong,https://lichess.org/DMZ8WRlp#125
4w5mn,bk1r3r/p5b1/B1p5/2Ppp2p/Q7/3RP3/PPP3q1/2KN4 b - - 1 31,h5h4 d3b3 b8c7 a6f1,2670,86,93,891,clearance crushing middlegame short,https://lichess.org/CDhSVJ8n/black#62
4wAWK,5k2/5pb1/1q4p1/p4n1p/PpB2P1Q/1P1P1P2/6KP/4R3 w - - 2 32,h4g5 g7f6 e1e6 f5e3 g2h1 b6e6,2704,104,83,203,crushing endgame long,https://lichess.org/otNJpst4#63
4wCep,r1b4r/6kp/1pp1p1p1/p2pP2R/4qPQ1/2P1P2R/5KP1/8 b - - 1 26,c8a6 g4h4 e4c2 f2g1,2602,87,62,59,advantage defensiveMove middlegame quietMove short,https://lichess.org/a0G99Wvo/black#52
4wE2u,4R3/6kp/5pp1/PN2p3/2P3P1/2P3K1/r7/6b1 w - - 5 36,e8a8 e5e4 g3f4 a2e2,2615,118,91,301,crushing defensiveMove endgame quietMove short,https://lichess.org/ZJ4Ou1Ga#71
4wIwa,r3r1k1/2p3b1/bpq1p1p1/p3N2p/8/B4N1P/P1PQ1PP1/3R2K1 b - - 1 22,g7e5 f3e5 c6d5 d2e1,2664,82,94,219,crushing middlegame short,https://lichess.org/73esojUh/black#44
4wRVV,7k/6p1/p4p2/2r1qbr1/2PpBR2/1R4P1/P3Q1KP/8 b - - 1 37,f5e4 f4e4 e5f5 h2h4 c5e5 h4g5 f5e4 e2e4,2790,111,78,316,crushing middlegame veryLong,https://lichess.org/1yHAItCG/black#74
4wRuN,5rk1/ppp3pp/4P3/2b3p1/2P4q/1Q6/PR3RB1/6K1 w - - 1 27,b3c2 g5g4,2654,116,88,435,advantage defensiveMove middlegame oneMove pin,https://lichess.org/cas79OSw#53
4wV2U,7r/5pk1/6B1/3p4/3P1p1q/2P5/3Q1PP1/2R3K1 w - - 1 42,g1f1 h4g4 g6h5 h8h5 f2f3 h5h1 f1f2 g4g3,2625,83,57,51,crushing endgame veryLong,https://lichess.org/PTJCNvkN#83
4wYpG,8/8/6k1/5p2/2K3p1/4P1P1/8/8 b - - 0 58,g6g5 c4c5 g5g6 c5c6,2676,106,86,242,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/lhXHMC4t/black#116
4wem3,1q2N1k1/r4p1p/6p1/2QPb3/2b1p3/4B2P/5PP1/3R2K1 b - - 0 28,c4b3 d5d6 b8e8 c5a7,2654,80,85,211,crushing master masterVsMaster middlegame short,https://lichess.org/ClC596ct/black#56
4wfCQ,1k1r4/q3p3/1pRr3p/pP2Q1p1/8/3p1BP1/P4PP1/5K2 b - - 1 32,a7d7 c6b6 b8a7 b6c6,2641,103,83,247,advantage endgame pin queensideAttack short,https://lichess.org/3HG8nGWL/black#64
4wnGs,2kr1r2/4b1p1/b1q1p3/2p1P1Pp/1n2N3/1P1PQN2/7P/RBR3K1 b - - 4 26,b4d3 a1a6 c6a6 e4d6 d8d6 e5d6 a6d6 b1d3,2688,113,92,1189,advantage exposedKing middlegame queensideAttack sacrifice veryLong,https://lichess.org/c09Ndtkt/black#52
4x3GS,r3kb1r/pp1n1ppp/8/4pq2/Q7/4B3/PP3P1P/K2R2R1 b kq - 1 18,g7g6 g1g5 f5h3 g5e5 f8e7 e5e7 e8e7 a4b4 e7f6 b4c3 d7e5 e3g5 f6g5 c3h3,2629,86,61,52,attraction crushing middlegame pin veryLong,https://lichess.org/8e6cD2Yw/black#36
4xSun,1r1r3k/p4p1p/b1p2NpB/4p3/3bR3/5Q2/P1q2PPP/4R1K1 b - - 3 22,a6d3 e4d4 d8d4 f6d7 d3f5 d7b8,2608,88,36,46,advantage long middlegame sacrifice,https://lichess.org/TJdvejwL/black#44
4xXoc,8/8/R5kp/6p1/4pq2/2B4P/3P1P2/6K1 b - - 1 47,g6h5 c3g7 g5g4 a6h6 f4h6 h3g4,2603,85,91,2055,crushing deflection endgame long sacrifice,https://lichess.org/DeBLHS4p/black#94
